unit;sector;na_item;geo;TIME_PERIOD;OBS_VALUE
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Netherlands;2019;48.5
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Netherlands;2020;54.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2001;37.3
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2002;41.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2003;46.6
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2004;45.1
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2005;46.6
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2006;47.3
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2007;44.5
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2008;46.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2009;49.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2010;54.0
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2011;55.1
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2012;54.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2013;57.1
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2014;51.4
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2015;51.3
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2016;54.5
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2017;50.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2018;48.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2019;45.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Poland;2020;57.2
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2001;57.4
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2002;60.0
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2003;63.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2004;67.1
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2005;72.2
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2006;73.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2007;72.7
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2008;75.6
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2009;87.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2010;100.2
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2011;114.4
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2012;129.0
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2013;131.4
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2014;132.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2015;131.2
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2016;131.5
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2017;126.1
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2018;121.5
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2019;116.6
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Portugal;2020;134.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2001;25.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2002;24.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2003;22.1
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2004;18.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2005;15.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2006;12.4
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2007;11.9
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2008;12.3
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2009;21.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2010;29.0
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2011;32.3
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2012;35.4
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2013;37.8
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2014;39.2
Percentage of gross domestic product (GDP);General government;Government consolidated gross debt;Romania;2015;37.8
