unit;na_item;geo;TIME_PERIOD;OBS_VALUE
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2005;44.4
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2006;44.8
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2007;45.0
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2008;44.7
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2009;44.7
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2010;44.6
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2011;45.2
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2012;46.3
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2013;46.9
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2014;46.8
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2015;46.5
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2016;46.3
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2017;46.2
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2018;46.4
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2019;46.3
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2020;46.4
Percentage of gross domestic product (GDP);Total general government revenue;Euro area – 20 countries (from 2023);2021;47.2
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2001;35.2
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2002;36.3
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2003;36.8
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2004;36.5
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2005;34.8
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2006;36.3
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2007;36.5
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2008;36.8
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2009;43.7
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2010;40.5
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2011;38.5
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2012;39.0
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2013;38.6
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2014;38.5
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2015;39.6
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2016;39.0
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2017;38.8
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2018;38.7
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2019;39.5
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2020;39.4
Percentage of gross domestic product (GDP);Total general government revenue;Estonia;2021;39.0
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2001;40.5
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2002;39.8
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2003;38.8
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2004;38.8
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2005;39.4
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2006;39.2
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2007;40.4
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2008;40.7
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2009;38.9
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2010;41.6
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2011;44.6
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2012;47.6
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2013;49.4
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2014;47.0
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2015;48.2
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2016;50.1
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2017;49.1
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2018;49.5
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2019;49.0
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2020;49.8
Percentage of gross domestic product (GDP);Total general government revenue;Greece;2021;50.0
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2001;38.0
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2002;38.3
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2003;38.0
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2004;38.7
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2005;39.7
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2006;40.6
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2007;41.1
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2008;36.9
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2009;35.0
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2010;36.5
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2011;36.4
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2012;37.9
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2013;38.9
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2014;39.2
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2015;38.7
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2016;38.2
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2017;38.2
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2018;39.2
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2019;39.2
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2020;41.8
Percentage of gross domestic product (GDP);Total general government revenue;Spain;2021;43.7
Percentage of gross domestic product (GDP);Total general government revenue;European Union - 27 countries (from 2020);2001;45.2
Percentage of gross domestic product (GDP);Total general government revenue;European Union - 27 countries (from 2020);2002;44.7
Percentage of gross domestic product (GDP);Total general government revenue;European Union - 27 countries (from 2020);2003;44.7
